Timestamp,VIN,EngineTemp
2024-01-03 21:06:00,VIN-A1382,91.4
2024-01-03 21:09:00,VIN-A1383,71.5
2024-01-03 21:12:00,VIN-A1384,86.2
2024-01-03 21:15:00,VIN-A1385,107.6
2024-01-03 21:18:00,VIN-A1386,107.0
2024-01-03 21:21:00,VIN-A1387,88.8
2024-01-03 21:24:00,VIN-A1388,70.6
2024-01-03 21:27:00,VIN-A1389,88.2
2024-01-03 21:30:00,VIN-A1390,74.6
2024-01-03 21:33:00,VIN-A1391,102.2
2024-01-03 21:36:00,VIN-A1392,83.0
2024-01-03 21:39:00,VIN-A1393,82.9
2024-01-03 21:42:00,VIN-A1394,93.7
2024-01-03 21:45:00,VIN-A1395,100.3
2024-01-03 21:48:00,VIN-A1396,87.5
2024-01-03 21:51:00,VIN-A1397,101.6
2024-01-03 21:54:00,VIN-A1398,70.6
2024-01-03 21:57:00,VIN-A1399,107.0
2024-01-03 22:00:00,VIN-A1400,86.6
2024-01-03 22:03:00,VIN-A1401,78.2
2024-01-03 22:06:00,VIN-A1402,79.6
2024-01-03 22:09:00,VIN-A1403,98.7
2024-01-03 22:12:00,VIN-A1404,83.9
2024-01-03 22:15:00,VIN-A1405,109.5
2024-01-03 22:18:00,VIN-A1406,88.6
2024-01-03 22:21:00,VIN-A1407,77.7
2024-01-03 22:24:00,VIN-A1408,89.9
2024-01-03 22:27:00,VIN-A1409,95.8
2024-01-03 22:30:00,VIN-A1410,94.7
2024-01-03 22:33:00,VIN-A1411,99.6
2024-01-03 22:36:00,VIN-A1412,89.4
2024-01-03 22:39:00,VIN-A1413,93.7
2024-01-03 22:42:00,VIN-A1414,79.2
2024-01-03 22:45:00,VIN-A1415,99.5
2024-01-03 22:48:00,VIN-A1416,72.9
2024-01-03 22:51:00,VIN-A1417,75.8
2024-01-03 22:54:00,VIN-A1418,84.9
2024-01-03 22:57:00,VIN-A1419,109.0
2024-01-03 23:00:00,VIN-A1420,81.2
2024-01-03 23:03:00,VIN-A1421,76.8
2024-01-03 23:06:00,VIN-A1422,101.6
2024-01-03 23:09:00,VIN-A1423,93.1
2024-01-03 23:12:00,VIN-A1424,104.3
2024-01-03 23:15:00,VIN-A1425,103.5
2024-01-03 23:18:00,VIN-A1426,79.9
2024-01-03 23:21:00,VIN-A1427,106.6
2024-01-03 23:24:00,VIN-A1428,71.6
2024-01-03 23:27:00,VIN-A1429,87.0
2024-01-03 23:30:00,VIN-A1430,88.1
2024-01-03 23:33:00,VIN-A1431,97.7
2024-01-03 23:36:00,VIN-A1432,81.8
2024-01-03 23:39:00,VIN-A1433,96.8
2024-01-03 23:42:00,VIN-A1434,109.1
2024-01-03 23:45:00,VIN-A1435,77.4
2024-01-03 23:48:00,VIN-A1436,104.4
2024-01-03 23:51:00,VIN-A1437,91.2
2024-01-03 23:54:00,VIN-A1438,101.5
2024-01-03 23:57:00,VIN-A1439,90.6
2024-01-04 00:00:00,VIN-A1440,74.4
2024-01-04 00:03:00,VIN-A1441,84.7
2024-01-04 00:06:00,VIN-A1442,75.5
2024-01-04 00:09:00,VIN-A1443,99.5
2024-01-04 00:12:00,VIN-A1444,100.1
2024-01-04 00:15:00,VIN-A1445,90.1
2024-01-04 00:18:00,VIN-A1446,83.8
2024-01-04 00:21:00,VIN-A1447,88.8
2024-01-04 00:24:00,VIN-A1448,88.1
2024-01-04 00:27:00,VIN-A1449,77.5
2024-01-04 00:30:00,VIN-A1450,105.9
2024-01-04 00:33:00,VIN-A1451,76.6
2024-01-04 00:36:00,VIN-A1452,105.0
2024-01-04 00:39:00,VIN-A1453,86.7
2024-01-04 00:42:00,VIN-A1454,83.9
2024-01-04 00:45:00,VIN-A1455,77.6
2024-01-04 00:48:00,VIN-A1456,86.5
2024-01-04 00:51:00,VIN-A1457,89.4
2024-01-04 00:54:00,VIN-A1458,88.3
2024-01-04 00:57:00,VIN-A1459,76.9
2024-01-04 01:00:00,VIN-A1460,100.8
2024-01-04 01:03:00,VIN-A1461,108.2
2024-01-04 01:06:00,VIN-A1462,77.3
2024-01-04 01:09:00,VIN-A1463,76.5
2024-01-04 01:12:00,VIN-A1464,87.6
2024-01-04 01:15:00,VIN-A1465,96.6
2024-01-04 01:18:00,VIN-A1466,91.6
2024-01-04 01:21:00,VIN-A1467,86.2
2024-01-04 01:24:00,VIN-A1468,107.1
2024-01-04 01:27:00,VIN-A1469,95.9
2024-01-04 01:30:00,VIN-A1470,102.0
2024-01-04 01:33:00,VIN-A1471,97.6
2024-01-04 01:36:00,VIN-A1472,97.1
2024-01-04 01:39:00,VIN-A1473,87.8
2024-01-04 01:42:00,VIN-A1474,93.3
2024-01-04 01:45:00,VIN-A1475,77.8
2024-01-04 01:48:00,VIN-A1476,109.0
2024-01-04 01:51:00,VIN-A1477,106.3
2024-01-04 01:54:00,VIN-A1478,84.8
2024-01-04 01:57:00,VIN-A1479,82.3
2024-01-04 02:00:00,VIN-A1480,99.1
2024-01-04 02:03:00,VIN-A1481,81.5
2024-01-04 02:06:00,VIN-A1482,99.1
2024-01-04 02:09:00,VIN-A1483,75.7
2024-01-04 02:12:00,VIN-A1484,72.6
2024-01-04 02:15:00,VIN-A1485,70.3
2024-01-04 02:18:00,VIN-A1486,92.2
2024-01-04 02:21:00,VIN-A1487,78.0
2024-01-04 02:24:00,VIN-A1488,71.7
2024-01-04 02:27:00,VIN-A1489,89.8
2024-01-04 02:30:00,VIN-A1490,76.2
2024-01-04 02:33:00,VIN-A1491,75.0
2024-01-04 02:36:00,VIN-A1492,89.7
2024-01-04 02:39:00,VIN-A1493,100.6
2024-01-04 02:42:00,VIN-A1494,93.2
2024-01-04 02:45:00,VIN-A1495,109.0
2024-01-04 02:48:00,VIN-A1496,103.8
2024-01-04 02:51:00,VIN-A1497,88.4
2024-01-04 02:54:00,VIN-A1498,80.9
2024-01-04 02:57:00,VIN-A1499,71.9
2024-01-04 03:00:00,VIN-A1500,90.6
2024-01-04 03:03:00,VIN-A1501,94.0
2024-01-04 03:06:00,VIN-A1502,103.1
2024-01-04 03:09:00,VIN-A1503,73.8
2024-01-04 03:12:00,VIN-A1504,75.5
2024-01-04 03:15:00,VIN-A1505,83.6
2024-01-04 03:18:00,VIN-A1506,90.1
2024-01-04 03:21:00,VIN-A1507,86.7
2024-01-04 03:24:00,VIN-A1508,106.9
2024-01-04 03:27:00,VIN-A1509,75.6
2024-01-04 03:30:00,VIN-A1510,76.9
2024-01-04 03:33:00,VIN-A1511,78.9
2024-01-04 03:36:00,VIN-A1512,82.3
2024-01-04 03:39:00,VIN-A1513,97.6
2024-01-04 03:42:00,VIN-A1514,100.3
2024-01-04 03:45:00,VIN-A1515,88.8
2024-01-04 03:48:00,VIN-A1516,96.7
2024-01-04 03:51:00,VIN-A1517,93.5
2024-01-04 03:54:00,VIN-A1518,73.6
2024-01-04 03:57:00,VIN-A1519,84.1
2024-01-04 04:00:00,VIN-A1520,90.2
2024-01-04 04:03:00,VIN-A1521,91.2
2024-01-04 04:06:00,VIN-A1522,106.1
2024-01-04 04:09:00,VIN-A1523,107.0
2024-01-04 04:12:00,VIN-A1524,84.7
2024-01-04 04:15:00,VIN-A1525,77.2
2024-01-04 04:18:00,VIN-A1526,90.6
2024-01-04 04:21:00,VIN-A1527,74.9
2024-01-04 04:24:00,VIN-A1528,98.2
2024-01-04 04:27:00,VIN-A1529,89.7
2024-01-04 04:30:00,VIN-A1530,97.5
2024-01-04 04:33:00,VIN-A1531,81.6
2024-01-04 04:36:00,VIN-A1532,105.8
2024-01-04 04:39:00,VIN-A1533,77.2
2024-01-04 04:42:00,VIN-A1534,85.9
2024-01-04 04:45:00,VIN-A1535,75.7
2024-01-04 04:48:00,VIN-A1536,99.7
2024-01-04 04:51:00,VIN-A1537,109.0
2024-01-04 04:54:00,VIN-A1538,74.9
2024-01-04 04:57:00,VIN-A1539,100.6
2024-01-04 05:00:00,VIN-A1540,84.2
2024-01-04 05:03:00,VIN-A1541,90.5
2024-01-04 05:06:00,VIN-A1542,80.0
2024-01-04 05:09:00,VIN-A1543,71.2
2024-01-04 05:12:00,VIN-A1544,97.1
2024-01-04 05:15:00,VIN-A1545,76.1
2024-01-04 05:18:00,VIN-A1546,96.4
2024-01-04 05:21:00,VIN-A1547,78.1
2024-01-04 05:24:00,VIN-A1548,91.7
2024-01-04 05:27:00,VIN-A1549,108.1
2024-01-04 05:30:00,VIN-A1550,85.3
2024-01-04 05:33:00,VIN-A1551,71.4
2024-01-04 05:36:00,VIN-A1552,105.4
2024-01-04 05:39:00,VIN-A1553,98.6
2024-01-04 05:42:00,VIN-A1554,96.4
2024-01-04 05:45:00,VIN-A1555,92.5
2024-01-04 05:48:00,VIN-A1556,89.8
2024-01-04 05:51:00,VIN-A1557,100.7
2024-01-04 05:54:00,VIN-A1558,75.1
2024-01-04 05:57:00,VIN-A1559,100.6
2024-01-04 06:00:00,VIN-A1560,83.8
2024-01-04 06:03:00,VIN-A1561,79.9
2024-01-04 06:06:00,VIN-A1562,104.8
2024-01-04 06:09:00,VIN-A1563,71.5
2024-01-04 06:12:00,VIN-A1564,80.7
2024-01-04 06:15:00,VIN-A1565,85.1
2024-01-04 06:18:00,VIN-A1566,74.0
2024-01-04 06:21:00,VIN-A1567,76.7
2024-01-04 06:24:00,VIN-A1568,89.9
2024-01-04 06:27:00,VIN-A1569,81.5
2024-01-04 06:30:00,VIN-A1570,102.2
2024-01-04 06:33:00,VIN-A1571,93.7
2024-01-04 06:36:00,VIN-A1572,87.1
2024-01-04 06:39:00,VIN-A1573,90.2
2024-01-04 06:42:00,VIN-A1574,78.0
2024-01-04 06:45:00,VIN-A1575,96.9
2024-01-04 06:48:00,VIN-A1576,93.1
2024-01-04 06:51:00,VIN-A1577,80.7
2024-01-04 06:54:00,VIN-A1578,107.4
2024-01-04 06:57:00,VIN-A1579,84.6
2024-01-04 07:00:00,VIN-A1580,103.8
2024-01-04 07:03:00,VIN-A1581,95.4
2024-01-04 07:06:00,VIN-A1582,95.8
2024-01-04 07:09:00,VIN-A1583,79.5
2024-01-04 07:12:00,VIN-A1584,88.6
2024-01-04 07:15:00,VIN-A1585,78.1
2024-01-04 07:18:00,VIN-A1586,96.3
2024-01-04 07:21:00,VIN-A1587,101.3
2024-01-04 07:24:00,VIN-A1588,94.1
2024-01-04 07:27:00,VIN-A1589,105.9
2024-01-04 07:30:00,VIN-A1590,107.7
2024-01-04 07:33:00,VIN-A1591,92.8
2024-01-04 07:36:00,VIN-A1592,89.9
2024-01-04 07:39:00,VIN-A1593,83.2
2024-01-04 07:42:00,VIN-A1594,107.4
2024-01-04 07:45:00,VIN-A1595,108.8
2024-01-04 07:48:00,VIN-A1596,89.6
2024-01-04 07:51:00,VIN-A1597,91.8
2024-01-04 07:54:00,VIN-A1598,105.2
2024-01-04 07:57:00,VIN-A1599,102.9
2024-01-04 08:00:00,VIN-A1600,103.7
2024-01-04 08:03:00,VIN-A1601,80.1
2024-01-04 08:06:00,VIN-A1602,106.1
2024-01-04 08:09:00,VIN-A1603,104.3
2024-01-04 08:12:00,VIN-A1604,107.1
2024-01-04 08:15:00,VIN-A1605,81.9
2024-01-04 08:18:00,VIN-A1606,95.3
2024-01-04 08:21:00,VIN-A1607,101.6
2024-01-04 08:24:00,VIN-A1608,88.8
2024-01-04 08:27:00,VIN-A1609,105.1
2024-01-04 08:30:00,VIN-A1610,90.3
2024-01-04 08:33:00,VIN-A1611,88.1
2024-01-04 08:36:00,VIN-A1612,95.2
2024-01-04 08:39:00,VIN-A1613,78.0
2024-01-04 08:42:00,VIN-A1614,76.3
2024-01-04 08:45:00,VIN-A1615,103.9
2024-01-04 08:48:00,VIN-A1616,88.1
2024-01-04 08:51:00,VIN-A1617,97.5
2024-01-04 08:54:00,VIN-A1618,73.4
2024-01-04 08:57:00,VIN-A1619,107.8
2024-01-04 09:00:00,VIN-A1620,106.9
2024-01-04 09:03:00,VIN-A1621,109.0
2024-01-04 09:06:00,VIN-A1622,72.0
2024-01-04 09:09:00,VIN-A1623,73.6
2024-01-04 09:12:00,VIN-A1624,70.6
2024-01-04 09:15:00,VIN-A1625,103.1
2024-01-04 09:18:00,VIN-A1626,77.6
2024-01-04 09:21:00,VIN-A1627,99.9
2024-01-04 09:24:00,VIN-A1628,94.0
2024-01-04 09:27:00,VIN-A1629,86.7
2024-01-04 09:30:00,VIN-A1630,109.0
2024-01-04 09:33:00,VIN-A1631,84.8
2024-01-04 09:36:00,VIN-A1632,88.8
2024-01-04 09:39:00,VIN-A1633,97.5
2024-01-04 09:42:00,VIN-A1634,72.9
2024-01-04 09:45:00,VIN-A1635,88.8
2024-01-04 09:48:00,VIN-A1636,70.2
2024-01-04 09:51:00,VIN-A1637,96.9
2024-01-04 09:54:00,VIN-A1638,93.2
2024-01-04 09:57:00,VIN-A1639,105.1
2024-01-04 10:00:00,VIN-A1640,75.7
2024-01-04 10:03:00,VIN-A1641,90.0
2024-01-04 10:06:00,VIN-A1642,107.0
2024-01-04 10:09:00,VIN-A1643,90.7
2024-01-04 10:12:00,VIN-A1644,100.5
2024-01-04 10:15:00,VIN-A1645,72.1
2024-01-04 10:18:00,VIN-A1646,88.8
2024-01-04 10:21:00,VIN-A1647,109.8
2024-01-04 10:24:00,VIN-A1648,109.6
2024-01-04 10:27:00,VIN-A1649,103.8
2024-01-04 10:30:00,VIN-A1650,78.1
2024-01-04 10:33:00,VIN-A1651,92.5
2024-01-04 10:36:00,VIN-A1652,91.0
2024-01-04 10:39:00,VIN-A1653,79.8
2024-01-04 10:42:00,VIN-A1654,71.0
2024-01-04 10:45:00,VIN-A1655,84.9
2024-01-04 10:48:00,VIN-A1656,76.2
2024-01-04 10:51:00,VIN-A1657,88.2
2024-01-04 10:54:00,VIN-A1658,83.2
2024-01-04 10:57:00,VIN-A1659,83.0
2024-01-04 11:00:00,VIN-A1660,78.5
2024-01-04 11:03:00,VIN-A1661,101.9
2024-01-04 11:06:00,VIN-A1662,73.7
2024-01-04 11:09:00,VIN-A1663,73.6
2024-01-04 11:12:00,VIN-A1664,81.4
2024-01-04 11:15:00,VIN-A1665,81.9
2024-01-04 11:18:00,VIN-A1666,106.1
2024-01-04 11:21:00,VIN-A1667,103.3
2024-01-04 11:24:00,VIN-A1668,89.1
2024-01-04 11:27:00,VIN-A1669,102.4
2024-01-04 11:30:00,VIN-A1670,73.7
2024-01-04 11:33:00,VIN-A1671,95.9
2024-01-04 11:36:00,VIN-A1672,81.6
2024-01-04 11:39:00,VIN-A1673,82.0
2024-01-04 11:42:00,VIN-A1674,103.7
2024-01-04 11:45:00,VIN-A1675,92.0
2024-01-04 11:48:00,VIN-A1676,86.5
2024-01-04 11:51:00,VIN-A1677,84.2
2024-01-04 11:54:00,VIN-A1678,74.6
2024-01-04 11:57:00,VIN-A1679,103.7
2024-01-04 12:00:00,VIN-A1680,82.6
2024-01-04 12:03:00,VIN-A1681,95.0
2024-01-04 12:06:00,VIN-A1682,78.4
2024-01-04 12:09:00,VIN-A1683,104.9
2024-01-04 12:12:00,VIN-A1684,85.8
2024-01-04 12:15:00,VIN-A1685,97.7
2024-01-04 12:18:00,VIN-A1686,82.1
2024-01-04 12:21:00,VIN-A1687,102.2
2024-01-04 12:24:00,VIN-A1688,74.5
2024-01-04 12:27:00,VIN-A1689,78.4
2024-01-04 12:30:00,VIN-A1690,103.7
2024-01-04 12:33:00,VIN-A1691,82.0
2024-01-04 12:36:00,VIN-A1692,74.7
2024-01-04 12:39:00,VIN-A1693,108.6
2024-01-04 12:42:00,VIN-A1694,78.1
2024-01-04 12:45:00,VIN-A1695,83.4
2024-01-04 12:48:00,VIN-A1696,109.2
2024-01-04 12:51:00,VIN-A1697,71.5
2024-01-04 12:54:00,VIN-A1698,79.3
2024-01-04 12:57:00,VIN-A1699,92.1
2024-01-04 13:00:00,VIN-A1700,74.7
2024-01-04 13:03:00,VIN-A1701,97.9
2024-01-04 13:06:00,VIN-A1702,88.8
2024-01-04 13:09:00,VIN-A1703,106.9
2024-01-04 13:12:00,VIN-A1704,75.2
2024-01-04 13:15:00,VIN-A1705,103.3
2024-01-04 13:18:00,VIN-A1706,102.0
2024-01-04 13:21:00,VIN-A1707,97.6
2024-01-04 13:24:00,VIN-A1708,78.0
2024-01-04 13:27:00,VIN-A1709,107.7
2024-01-04 13:30:00,VIN-A1710,110.0
2024-01-04 13:33:00,VIN-A1711,77.0
2024-01-04 13:36:00,VIN-A1712,83.5
2024-01-04 13:39:00,VIN-A1713,89.5
2024-01-04 13:42:00,VIN-A1714,100.8
2024-01-04 13:45:00,VIN-A1715,98.3
2024-01-04 13:48:00,VIN-A1716,108.5
2024-01-04 13:51:00,VIN-A1717,102.9
2024-01-04 13:54:00,VIN-A1718,104.8
2024-01-04 13:57:00,VIN-A1719,98.3
2024-01-04 14:00:00,VIN-A1720,76.2
2024-01-04 14:03:00,VIN-A1721,103.9
2024-01-04 14:06:00,VIN-A1722,79.8
2024-01-04 14:09:00,VIN-A1723,73.4
2024-01-04 14:12:00,VIN-A1724,95.2
2024-01-04 14:15:00,VIN-A1725,101.5
2024-01-04 14:18:00,VIN-A1726,105.9
2024-01-04 14:21:00,VIN-A1727,107.7
2024-01-04 14:24:00,VIN-A1728,73.4
2024-01-04 14:27:00,VIN-A1729,87.4
2024-01-04 14:30:00,VIN-A1730,106.1
2024-01-04 14:33:00,VIN-A1731,86.8
2024-01-04 14:36:00,VIN-A1732,98.9
2024-01-04 14:39:00,VIN-A1733,106.0
2024-01-04 14:42:00,VIN-A1734,87.8
2024-01-04 14:45:00,VIN-A1735,97.9
2024-01-04 14:48:00,VIN-A1736,101.0
2024-01-04 14:51:00,VIN-A1737,85.6
2024-01-04 14:54:00,VIN-A1738,78.5
2024-01-04 14:57:00,VIN-A1739,100.3
2024-01-04 15:00:00,VIN-A1740,79.7
2024-01-04 15:03:00,VIN-A1741,99.3
2024-01-04 15:06:00,VIN-A1742,75.0
2024-01-04 15:09:00,VIN-A1743,81.9
2024-01-04 15:12:00,VIN-A1744,102.2
2024-01-04 15:15:00,VIN-A1745,84.0
2024-01-04 15:18:00,VIN-A1746,98.6
2024-01-04 15:21:00,VIN-A1747,90.7
2024-01-04 15:24:00,VIN-A1748,73.9
2024-01-04 15:27:00,VIN-A1749,73.7
2024-01-04 15:30:00,VIN-A1750,87.8
2024-01-04 15:33:00,VIN-A1751,104.9
2024-01-04 15:36:00,VIN-A1752,97.6
2024-01-04 15:39:00,VIN-A1753,103.0
2024-01-04 15:42:00,VIN-A1754,75.2
2024-01-04 15:45:00,VIN-A1755,97.8
2024-01-04 15:48:00,VIN-A1756,107.8
2024-01-04 15:51:00,VIN-A1757,74.4
2024-01-04 15:54:00,VIN-A1758,74.7
2024-01-04 15:57:00,VIN-A1759,89.4
2024-01-04 16:00:00,VIN-A1760,71.9
2024-01-04 16:03:00,VIN-A1761,77.3
2024-01-04 16:06:00,VIN-A1762,72.7
2024-01-04 16:09:00,VIN-A1763,92.6
2024-01-04 16:12:00,VIN-A1764,103.4
2024-01-04 16:15:00,VIN-A1765,90.2
2024-01-04 16:18:00,VIN-A1766,76.0
2024-01-04 16:21:00,VIN-A1767,85.5
2024-01-04 16:24:00,VIN-A1768,108.3
2024-01-04 16:27:00,VIN-A1769,104.6
2024-01-04 16:30:00,VIN-A1770,92.4
2024-01-04 16:33:00,VIN-A1771,108.2
2024-01-04 16:36:00,VIN-A1772,100.0
2024-01-04 16:39:00,VIN-A1773,108.5
2024-01-04 16:42:00,VIN-A1774,73.4
2024-01-04 16:45:00,VIN-A1775,89.7
2024-01-04 16:48:00,VIN-A1776,86.6
2024-01-04 16:51:00,VIN-A1777,73.6
2024-01-04 16:54:00,VIN-A1778,75.8
2024-01-04 16:57:00,VIN-A1779,108.1
2024-01-04 17:00:00,VIN-A1780,77.3
2024-01-04 17:03:00,VIN-A1781,82.8
2024-01-04 17:06:00,VIN-A1782,107.7
2024-01-04 17:09:00,VIN-A1783,100.1
2024-01-04 17:12:00,VIN-A1784,108.0
2024-01-04 17:15:00,VIN-A1785,72.6
2024-01-04 17:18:00,VIN-A1786,80.8
2024-01-04 17:21:00,VIN-A1787,100.5
2024-01-04 17:24:00,VIN-A1788,87.8
2024-01-04 17:27:00,VIN-A1789,84.9
2024-01-04 17:30:00,VIN-A1790,108.5
2024-01-04 17:33:00,VIN-A1791,108.4
2024-01-04 17:36:00,VIN-A1792,70.0
2024-01-04 17:39:00,VIN-A1793,103.6
2024-01-04 17:42:00,VIN-A1794,93.4
2024-01-04 17:45:00,VIN-A1795,82.0
2024-01-04 17:48:00,VIN-A1796,99.0
2024-01-04 17:51:00,VIN-A1797,94.4
2024-01-04 17:54:00,VIN-A1798,95.4
2024-01-04 17:57:00,VIN-A1799,79.8
2024-01-04 18:00:00,VIN-A1800,108.4
2024-01-04 18:03:00,VIN-A1801,95.9
2024-01-04 18:06:00,VIN-A1802,96.9
2024-01-04 18:09:00,VIN-A1803,100.5
2024-01-04 18:12:00,VIN-A1804,91.5
2024-01-04 18:15:00,VIN-A1805,96.9
2024-01-04 18:18:00,VIN-A1806,85.5
2024-01-04 18:21:00,VIN-A1807,75.0
2024-01-04 18:24:00,VIN-A1808,78.9
2024-01-04 18:27:00,VIN-A1809,77.7
2024-01-04 18:30:00,VIN-A1810,79.4
2024-01-04 18:33:00,VIN-A1811,89.7
2024-01-04 18:36:00,VIN-A1812,77.8
2024-01-04 18:39:00,VIN-A1813,92.8
2024-01-04 18:42:00,VIN-A1814,72.6
2024-01-04 18:45:00,VIN-A1815,107.3
2024-01-04 18:48:00,VIN-A1816,77.7
2024-01-04 18:51:00,VIN-A1817,97.2
2024-01-04 18:54:00,VIN-A1818,95.6
2024-01-04 18:57:00,VIN-A1819,87.3
2024-01-04 19:00:00,VIN-A1820,89.8
2024-01-04 19:03:00,VIN-A1821,71.9
2024-01-04 19:06:00,VIN-A1822,70.2
2024-01-04 19:09:00,VIN-A1823,109.6
2024-01-04 19:12:00,VIN-A1824,106.7
2024-01-04 19:15:00,VIN-A1825,95.0
2024-01-04 19:18:00,VIN-A1826,93.7
2024-01-04 19:21:00,VIN-A1827,79.9
2024-01-04 19:24:00,VIN-A1828,102.9
2024-01-04 19:27:00,VIN-A1829,101.0
2024-01-04 19:30:00,VIN-A1830,93.2
2024-01-04 19:33:00,VIN-A1831,85.1
2024-01-04 19:36:00,VIN-A1832,72.5
2024-01-04 19:39:00,VIN-A1833,72.6
2024-01-04 19:42:00,VIN-A1834,104.0
2024-01-04 19:45:00,VIN-A1835,79.3
2024-01-04 19:48:00,VIN-A1836,88.1
2024-01-04 19:51:00,VIN-A1837,83.6
2024-01-04 19:54:00,VIN-A1838,90.7
2024-01-04 19:57:00,VIN-A1839,93.8
2024-01-04 20:00:00,VIN-A1840,106.2
2024-01-04 20:03:00,VIN-A1841,86.8
2024-01-04 20:06:00,VIN-A1842,75.5
2024-01-04 20:09:00,VIN-A1843,90.5
2024-01-04 20:12:00,VIN-A1844,75.9
2024-01-04 20:15:00,VIN-A1845,108.8
2024-01-04 20:18:00,VIN-A1846,72.3
2024-01-04 20:21:00,VIN-A1847,86.9
2024-01-04 20:24:00,VIN-A1848,101.4
2024-01-04 20:27:00,VIN-A1849,94.0
2024-01-04 20:30:00,VIN-A1850,94.6
2024-01-04 20:33:00,VIN-A1851,105.0
2024-01-04 20:36:00,VIN-A1852,95.6
2024-01-04 20:39:00,VIN-A1853,79.6
2024-01-04 20:42:00,VIN-A1854,102.3
2024-01-04 20:45:00,VIN-A1855,84.5
2024-01-04 20:48:00,VIN-A1856,75.7
2024-01-04 20:51:00,VIN-A1857,71.8
2024-01-04 20:54:00,VIN-A1858,78.8
2024-01-04 20:57:00,VIN-A1859,77.1
2024-01-04 21:00:00,VIN-A1860,70.8
2024-01-04 21:03:00,VIN-A1861,83.5
2024-01-04 21:06:00,VIN-A1862,102.4
2024-01-04 21:09:00,VIN-A1863,105.1
2024-01-04 21:12:00,VIN-A1864,101.8
2024-01-04 21:15:00,VIN-A1865,82.7
2024-01-04 21:18:00,VIN-A1866,100.5
2024-01-04 21:21:00,VIN-A1867,101.6
2024-01-04 21:24:00,VIN-A1868,104.9
2024-01-04 21:27:00,VIN-A1869,78.4
2024-01-04 21:30:00,VIN-A1870,76.7
2024-01-04 21:33:00,VIN-A1871,89.9
2024-01-04 21:36:00,VIN-A1872,91.0
2024-01-04 21:39:00,VIN-A1873,80.7
2024-01-04 21:42:00,VIN-A1874,78.3
2024-01-04 21:45:00,VIN-A1875,85.8
2024-01-04 21:48:00,VIN-A1876,107.4
2024-01-04 21:51:00,VIN-A1877,100.1
2024-01-04 21:54:00,VIN-A1878,93.4
2024-01-04 21:57:00,VIN-A1879,88.0
2024-01-04 22:00:00,VIN-A1880,82.7
2024-01-04 22:03:00,VIN-A1881,80.6
2024-01-04 22:06:00,VIN-A1882,103.7
2024-01-04 22:09:00,VIN-A1883,107.1
2024-01-04 22:12:00,VIN-A1884,91.8
2024-01-04 22:15:00,VIN-A1885,82.1
2024-01-04 22:18:00,VIN-A1886,77.6
2024-01-04 22:21:00,VIN-A1887,70.3
2024-01-04 22:24:00,VIN-A1888,107.8
2024-01-04 22:27:00,VIN-A1889,88.9
2024-01-04 22:30:00,VIN-A1890,104.6
2024-01-04 22:33:00,VIN-A1891,89.0
2024-01-04 22:36:00,VIN-A1892,98.9
2024-01-04 22:39:00,VIN-A1893,103.8
2024-01-04 22:42:00,VIN-A1894,78.4
2024-01-04 22:45:00,VIN-A1895,75.6
2024-01-04 22:48:00,VIN-A1896,90.0
2024-01-04 22:51:00,VIN-A1897,86.8
2024-01-04 22:54:00,VIN-A1898,83.0
2024-01-04 22:57:00,VIN-A1899,76.1
2024-01-04 23:00:00,VIN-A1900,109.2
2024-01-04 23:03:00,VIN-A1901,77.5
2024-01-04 23:06:00,VIN-A1902,95.6
2024-01-04 23:09:00,VIN-A1903,71.3
2024-01-04 23:12:00,VIN-A1904,78.0
2024-01-04 23:15:00,VIN-A1905,79.3
2024-01-04 23:18:00,VIN-A1906,84.7
2024-01-04 23:21:00,VIN-A1907,85.6
2024-01-04 23:24:00,VIN-A1908,89.1
2024-01-04 23:27:00,VIN-A1909,75.2
2024-01-04 23:30:00,VIN-A1910,76.4
2024-01-04 23:33:00,VIN-A1911,90.1
2024-01-04 23:36:00,VIN-A1912,109.6
2024-01-04 23:39:00,VIN-A1913,91.0
2024-01-04 23:42:00,VIN-A1914,88.5
2024-01-04 23:45:00,VIN-A1915,83.9
2024-01-04 23:48:00,VIN-A1916,94.5
2024-01-04 23:51:00,VIN-A1917,77.2
2024-01-04 23:54:00,VIN-A1918,106.4
2024-01-04 23:57:00,VIN-A1919,97.9
2024-01-05 00:00:00,VIN-A1920,81.0
2024-01-05 00:03:00,VIN-A1921,97.9
2024-01-05 00:06:00,VIN-A1922,86.5
2024-01-05 00:09:00,VIN-A1923,73.1
2024-01-05 00:12:00,VIN-A1924,86.4
2024-01-05 00:15:00,VIN-A1925,88.5
2024-01-05 00:18:00,VIN-A1926,85.2
2024-01-05 00:21:00,VIN-A1927,71.5
2024-01-05 00:24:00,VIN-A1928,83.1
2024-01-05 00:27:00,VIN-A1929,73.3
2024-01-05 00:30:00,VIN-A1930,75.6
2024-01-05 00:33:00,VIN-A1931,103.5
2024-01-05 00:36:00,VIN-A1932,91.4
2024-01-05 00:39:00,VIN-A1933,97.1
2024-01-05 00:42:00,VIN-A1934,98.6
2024-01-05 00:45:00,VIN-A1935,97.9
2024-01-05 00:48:00,VIN-A1936,85.6
2024-01-05 00:51:00,VIN-A1937,71.9
2024-01-05 00:54:00,VIN-A1938,85.0
2024-01-05 00:57:00,VIN-A1939,71.1
2024-01-05 01:00:00,VIN-A1940,78.8
